"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","1","tests.model","test_component_models","TestNearestOutOfRangePolicies","","","test_clip_clamps",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","4","tests.model","test_component_models","TestMakePtSources","","","test_midpoint_tie_chooses_right",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","2","tests.model","test_component_models","TestFinalizeOutputMatchDispatch","","","test_match_with_dask",""
"passed","Wed Aug 13 14:29:50 UTC 2025","Wed Aug 13 14:29:50 UTC 2025","11","tests.model","test_component_models","TestAngleModes","","","test_auto_uses_math_on_right_handed_grid",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","6","tests.model","test_component_models","TestMakeGauss2D","","","test_add_true_adds_gaussian",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","0","tests.model","test_component_models","TestNearestIndicesEdgeCases","","","test_coord_vals_length_at_least_one",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","0","tests.model","test_component_models","TestCoerceToXda","","","test_rejects_unsupported_type",""
"passed","Wed Aug 13 14:29:50 UTC 2025","Wed Aug 13 14:29:50 UTC 2025","7","tests.model","test_component_models","TestMakeDisk","","","test_add_false_replaces_inside",""
"passed","Wed Aug 13 14:29:50 UTC 2025","Wed Aug 13 14:29:50 UTC 2025","10","tests.model","test_component_models","TestAngleModes","","","test_auto_uses_pa_on_left_handed_grid",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","0","tests.model","test_component_models","TestNearestOutOfRangePolicies","","","test_ignore_sloppy_keeps_half_pixel",""
"passed","Wed Aug 13 14:29:19 UTC 2025","Wed Aug 13 14:29:19 UTC 2025","2","tests.domain.imaging","test_fft_ifft","FFTTest","","","test_fft_ifft_round_trip",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","1","tests.model","test_component_models","TestMakeDisk","","","test_param_validation",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","15","tests.model","test_component_models","TestMakeDisk","","","test_output_kinds_numpy_and_dask",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","1","tests.model","test_component_models","TestNearestIndicesEdgeCases","","","test_coord_vals_strictly_monotonic",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","0","tests.model","test_component_models","TestFinalizeOutputMatchDispatch","","","test_match_with_numpy",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","0","tests.model","test_component_models","TestInferHandedness","","","test_non_monotonic_x_raises",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","10","tests.model","test_component_models","TestMakePtSources","","","test_output_kinds_numpy_and_dask",""
"passed","Wed Aug 13 14:29:50 UTC 2025","Wed Aug 13 14:29:50 UTC 2025","0","tests.imaging","test_feather","FeatherTest","","","test_overwrite","Test overwrite option"
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","0","tests.model","test_component_models","TestInferHandedness","","","test_requires_len_ge_2",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","0","tests.model","test_component_models","TestInferHandedness","","","test_non_monotonic_y_raises",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","1","tests.model","test_component_models","TestFinalizeOutput","","","test_invalid_output_kind_raises",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","0","tests.model","test_component_models","TestCoerceToXda","","","test_requires_coords_for_raw_arrays",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","1","tests.model","test_component_models","TestNearestOutOfRangePolicies","","","test_error_policy_raises",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","2","tests.model","test_component_models","TestFinalizeOutputMatchDispatch","","","test_dask_to_numpy_compute_line",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","0","tests.model","test_component_models","TestNearestIndicesEdgeCases","","","test_invalid_out_of_range_value_raises",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","0","tests.model","test_component_models","TestNearestIndicesSizeOneCompletion","","","test_ignore_sloppy_size_one_validity",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","5","tests.model","test_component_models","TestMakeGauss2D","","","test_decreasing_x_coords_ok",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","0","tests.model","test_component_models","TestCoerceToXda","","","test_rejects_non_2d_numpy",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","1","tests.model","test_component_models","TestFinalizeOutputMatchDispatch","","","test_numpy_to_dask_wrap_line",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","4","tests.model","test_component_models","TestMakePtSources","","","test_sum_duplicates",""
"passed","Wed Aug 13 14:29:50 UTC 2025","Wed Aug 13 14:29:50 UTC 2025","10","tests.model","test_component_models","TestAngleModes","","","test_degrees_flag",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","0","tests.model","test_component_models","TestNearestIndicesEdgeCases","","","test_descending_branch_maps_back",""
"passed","Wed Aug 13 14:29:19 UTC 2025","Wed Aug 13 14:29:50 UTC 2025","31649","tests.imaging","test_feather","FeatherTest","","","test_feather",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","0","tests.model","test_component_models","TestNearestIndicesSizeOneCompletion","","","test_clip_with_mask_size_one",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","2","tests.model","test_component_models","TestMakePtSourcesEarlyExit","","","test_all_out_of_range_early_exit",""
"passed","Wed Aug 13 14:29:51 UTC 2025","Wed Aug 13 14:29:51 UTC 2025","6","tests.model","test_component_models","TestMakeGauss2D","","","test_peak_at_center_replacement",""
